tmID,year,playerID,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,mpg,ppg,apg,rpg,spg,bpg,topg,pfpg,fg%,3p%,ft%,orpg,drpg,pos,height,weight,college,collegeOther,birthDate,age,award,coachID,coachStint,coachWon,coachLost,coach W/L Ratio,confID,seed,results,playoff,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,opptmDRB,win_ratio,homeW_ratio,awayW_ratio,min
CON,7,summela01w,0,33,3,359,83,12,24,36,19,3,2,20,38,74,32,27,16,15,3,0,10.87878787878788,2.515151515151515,0.5757575757575758,1.0909090909090908,0.0909090909090909,0.0606060606060606,0.6060606060606061,1.1515151515151516,43.24324324324324,20.0,59.25925925925925,0.3636363636363636,0.7272727272727273,C,74.0,167.0,,,1983-12-13,39.83,,thibami99w,0,26,8,3.25,EA,1,label2,Y,982,2216,545,675,174,510,342,926,1268,630,530,252,514,153,2683,948,2357,358,500,163,508,370,783,1153,528,646,273,486,103,2417,0,0.765,0.824,0.706,6825
CON,7,whaleli01w,0,33,33,861,296,17,105,122,153,34,2,79,56,226,88,124,112,62,8,0,26.09090909090909,8.969696969696969,4.636363636363637,3.696969696969697,1.0303030303030305,0.0606060606060606,2.393939393939394,1.696969696969697,38.93805309734513,12.903225806451612,90.32258064516128,0.5151515151515151,3.1818181818181817,G,68.0,150.0,Minnesota,,1982-05-09,41.42,,thibami99w,0,26,8,3.25,EA,1,label2,Y,982,2216,545,675,174,510,342,926,1268,630,530,252,514,153,2683,948,2357,358,500,163,508,370,783,1153,528,646,273,486,103,2417,0,0.765,0.824,0.706,6825
CON,7,willile01w,0,29,0,209,63,20,35,55,17,5,0,15,23,53,25,13,7,10,6,0,7.206896551724138,2.1724137931034484,0.5862068965517241,1.896551724137931,0.1724137931034483,0.0,0.5172413793103449,0.7931034482758621,47.16981132075472,60.0,53.84615384615385,0.6896551724137931,1.206896551724138,F,72.0,200.0,Auburn,,1981-02-10,42.66,,thibami99w,0,26,8,3.25,EA,1,label2,Y,982,2216,545,675,174,510,342,926,1268,630,530,252,514,153,2683,948,2357,358,500,163,508,370,783,1153,528,646,273,486,103,2417,0,0.765,0.824,0.706,6825
CON,8,careyja01w,0,33,0,419,112,1,29,30,30,4,0,16,30,101,37,8,6,71,32,0,12.696969696969695,3.393939393939394,0.9090909090909092,0.9090909090909092,0.1212121212121212,0.0,0.4848484848484848,0.9090909090909092,36.63366336633664,45.07042253521127,75.0,0.0303030303030303,0.8787878787878788,G,66.0,135.0,Texas,,1981-03-12,42.58,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,chambco01w,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,G,69.0,160.0,Georgia,,1985-07-06,38.26,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,desouer01w,0,32,2,391,136,37,60,97,14,7,29,35,55,118,63,21,10,0,0,0,12.21875,4.25,0.4375,3.03125,0.21875,0.90625,1.09375,1.71875,53.38983050847458,0.0,47.61904761904761,1.15625,1.875,F-C,77.0,190.0,,,1982-03-03,41.61,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,douglka01w,0,34,34,1133,577,49,109,158,125,65,10,95,67,484,207,122,95,201,68,0,33.3235294117647,16.970588235294116,3.676470588235294,4.647058823529412,1.911764705882353,0.2941176470588235,2.794117647058824,1.9705882352941173,42.76859504132232,33.83084577114428,77.8688524590164,1.4411764705882353,3.2058823529411766,G-F,72.0,167.0,Purdue,,1979-05-07,44.43,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,hairska01w,0,17,0,148,32,14,16,30,6,7,0,9,25,41,10,12,9,12,3,0,8.705882352941176,1.8823529411764703,0.3529411764705882,1.7647058823529411,0.4117647058823529,0.0,0.5294117647058824,1.4705882352941178,24.390243902439025,25.0,75.0,0.8235294117647058,0.9411764705882352,F,72.0,150.0,Temple,,1985-08-18,38.15,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,jonesas01w,0,30,30,942,459,65,118,183,75,25,23,91,90,430,193,94,72,12,1,1,31.4,15.3,2.5,6.1,0.8333333333333334,0.7666666666666667,3.033333333333333,3.0,44.88372093023256,8.333333333333332,76.59574468085107,2.1666666666666665,3.933333333333333,F,74.0,196.0,Connecticut,,1980-08-01,43.19,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,mahonme01w,0,18,0,121,31,7,7,14,8,4,1,11,18,28,7,22,16,6,1,0,6.722222222222222,1.7222222222222223,0.4444444444444444,0.7777777777777778,0.2222222222222222,0.0555555555555555,0.6111111111111112,1.0,25.0,16.666666666666664,72.72727272727273,0.3888888888888889,0.3888888888888889,F,72.0,160.0,Kansas State,,1983-02-13,40.66,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,maltsev01w,0,26,7,482,147,16,50,66,39,20,2,26,39,140,53,12,9,77,32,0,18.53846153846154,5.653846153846154,1.5,2.5384615384615383,0.7692307692307693,0.0769230769230769,1.0,1.5,37.85714285714285,41.55844155844156,75.0,0.6153846153846154,1.9230769230769231,G,71.0,165.0,,,1978-12-20,44.81,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,rasmukr01w,0,33,3,522,114,35,56,91,29,11,5,35,54,99,41,21,17,27,15,1,15.818181818181818,3.4545454545454546,0.8787878787878788,2.757575757575758,0.3333333333333333,0.1515151515151515,1.0606060606060606,1.6363636363636365,41.41414141414141,55.55555555555556,80.95238095238095,1.0606060606060606,1.696969696969697,F,76.0,174.0,Michigan State,,1978-11-01,44.94,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,salesny01w,0,26,25,762,341,33,72,105,82,36,11,57,59,314,123,82,72,71,23,1,29.307692307692307,13.115384615384617,3.1538461538461537,4.038461538461538,1.3846153846153846,0.4230769230769231,2.1923076923076925,2.269230769230769,39.171974522293,32.3943661971831,87.8048780487805,1.2692307692307692,2.769230769230769,G-F,72.0,184.0,Connecticut,,1976-05-10,47.42,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,whaleli01w,0,34,34,1040,454,33,129,162,169,73,3,75,85,333,156,158,124,86,18,0,30.58823529411765,13.352941176470589,4.970588235294118,4.764705882352941,2.147058823529412,0.088235294117647,2.2058823529411766,2.5,46.84684684684685,20.930232558139537,78.48101265822784,0.9705882352941176,3.794117647058824,G,68.0,150.0,Minnesota,,1982-05-09,41.42,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,8,willile01w,0,28,5,320,58,27,50,77,11,8,6,19,44,52,20,25,18,4,0,0,11.428571428571429,2.071428571428572,0.3928571428571428,2.75,0.2857142857142857,0.2142857142857142,0.6785714285714286,1.5714285714285714,38.46153846153847,0.0,72.0,0.9642857142857144,1.7857142857142858,F,72.0,200.0,Auburn,,1981-02-10,42.66,,thibami99w,0,18,16,1.125,EA,3,label1,Y,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,0,0.529,0.471,0.588,6925
CON,9,abrossv01w,0,6,0,107,34,3,17,20,12,8,0,11,13,36,11,12,10,12,2,0,17.833333333333332,5.666666666666667,2.0,3.333333333333333,1.3333333333333333,0.0,1.8333333333333333,2.1666666666666665,30.55555555555556,16.666666666666664,83.33333333333334,0.5,2.833333333333333,F,74.0,169.0,Connecticut,,1980-07-09,43.26,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,anderjo01w,0,24,7,367,97,11,47,58,26,7,1,16,17,126,35,15,11,69,16,0,15.291666666666666,4.041666666666667,1.0833333333333333,2.4166666666666665,0.2916666666666667,0.0416666666666666,0.6666666666666666,0.7083333333333334,27.77777777777778,23.18840579710145,73.33333333333333,0.4583333333333333,1.9583333333333333,G,68.0,166.0,Wisconsin,,1986-07-22,37.22,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,careyja01w,0,33,3,499,137,4,36,40,47,8,1,22,24,111,47,10,9,83,34,0,15.12121212121212,4.151515151515151,1.4242424242424243,1.2121212121212122,0.2424242424242424,0.0303030303030303,0.6666666666666666,0.7272727272727273,42.34234234234234,40.963855421686745,90.0,0.1212121212121212,1.0909090909090908,G,66.0,135.0,Texas,,1981-03-12,42.58,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,gardike01w,0,34,15,540,137,38,73,111,41,29,7,45,56,133,47,41,22,56,21,0,15.882352941176473,4.029411764705882,1.2058823529411764,3.264705882352941,0.8529411764705882,0.2058823529411764,1.3235294117647058,1.6470588235294117,35.338345864661655,37.5,53.65853658536586,1.1176470588235294,2.147058823529412,F,73.0,168.0,Virginia Tech,,1984-05-19,39.39,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,grudasa01w,0,31,1,476,193,44,66,110,28,19,26,41,56,178,81,57,31,0,0,0,15.35483870967742,6.225806451612903,0.9032258064516128,3.548387096774193,0.6129032258064516,0.8387096774193549,1.3225806451612905,1.806451612903225,45.50561797752809,0.0,54.38596491228071,1.4193548387096775,2.129032258064516,F-C,76.0,185.0,,,1987-06-25,36.3,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,holtam01w,0,34,34,714,222,37,68,105,65,15,5,31,67,199,81,45,35,76,25,0,21.0,6.529411764705882,1.911764705882353,3.088235294117647,0.4411764705882353,0.1470588235294117,0.9117647058823528,1.9705882352941173,40.7035175879397,32.89473684210527,77.77777777777779,1.088235294117647,2.0,F,72.0,168.0,Middle Tennessee State,,1985-06-07,38.34,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,jonesas01w,0,33,33,963,561,73,128,201,81,20,26,74,85,461,223,139,110,23,5,2,29.181818181818183,17.0,2.4545454545454546,6.090909090909091,0.6060606060606061,0.7878787878787878,2.242424242424242,2.575757575757576,48.37310195227766,21.73913043478261,79.13669064748201,2.212121212121212,3.878787878787879,F,74.0,196.0,Connecticut,,1980-08-01,43.19,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,pageda01w,0,3,0,12,6,2,4,6,0,0,0,2,3,5,3,0,0,0,0,0,4.0,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,1.0,60.0,0.0,0.0,0.6666666666666666,1.3333333333333333,F,74.0,179.0,Nebraska,,1986-11-14,36.91,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,philler01w,0,8,0,86,41,9,8,17,3,4,1,6,7,28,13,11,9,12,6,0,10.75,5.125,0.375,2.125,0.5,0.125,0.75,0.875,46.42857142857143,50.0,81.81818181818183,1.125,1.0,G,67.0,162.0,,,1985-05-19,38.4,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,swanike01w,0,25,6,231,41,5,24,29,26,14,1,20,17,47,13,10,8,30,7,0,9.24,1.64,1.04,1.16,0.56,0.04,0.8,0.68,27.659574468085108,23.33333333333333,80.0,0.2,0.96,G,67.0,144.0,Connecticut,,1986-08-10,37.17,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,turneba01w,0,34,6,663,273,23,85,108,52,12,14,40,62,192,80,89,69,118,44,0,19.5,8.029411764705882,1.5294117647058822,3.176470588235294,0.3529411764705882,0.4117647058823529,1.1764705882352942,1.8235294117647056,41.66666666666667,37.28813559322034,77.52808988764045,0.6764705882352942,2.5,G-F,72.0,172.0,Connecticut,,1984-06-08,39.34,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,whaleli01w,0,31,31,908,435,33,141,174,166,45,1,58,87,306,141,157,126,80,27,0,29.29032258064516,14.03225806451613,5.354838709677419,5.612903225806452,1.4516129032258065,0.032258064516129,1.870967741935484,2.806451612903226,46.07843137254902,33.75,80.2547770700637,1.064516129032258,4.548387096774194,G,68.0,150.0,Minnesota,,1982-05-09,41.42,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,9,whitmta01w,0,34,33,911,429,40,121,161,47,20,13,68,95,392,160,96,75,108,34,1,26.794117647058822,12.617647058823527,1.3823529411764706,4.735294117647059,0.5882352941176471,0.3823529411764705,2.0,2.794117647058824,40.81632653061224,31.48148148148148,78.125,1.1764705882352942,3.5588235294117645,F,74.0,190.0,Memphis,,1977-06-05,46.35,,thibami99w,0,21,13,1.6153846153846154,EA,2,label1,Y,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0.618,0.765,0.471,6850
CON,10,blackch01w,0,33,8,428,97,41,66,107,6,13,27,25,54,92,35,43,27,1,0,1,12.969696969696969,2.9393939393939394,0.1818181818181818,3.242424242424242,0.3939393939393939,0.8181818181818182,0.7575757575757576,1.6363636363636365,38.04347826086957,0.0,62.7906976744186,1.2424242424242424,2.0,C,77.0,188.0,Duke,,1985-11-12,37.91,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,brownki01w,0,34,0,393,130,9,46,55,38,13,3,29,35,123,47,22,18,54,18,0,11.558823529411764,3.823529411764706,1.1176470588235294,1.6176470588235294,0.3823529411764705,0.088235294117647,0.8529411764705882,1.0294117647058822,38.21138211382114,33.33333333333333,81.81818181818183,0.2647058823529412,1.3529411764705883,G,70.0,134.0,Georgia,,1979-01-13,44.74,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,cironkr01w,0,4,0,23,7,0,5,5,4,2,0,0,3,5,2,3,2,3,1,0,5.75,1.75,1.0,1.25,0.5,0.0,0.0,0.75,40.0,33.33333333333333,66.66666666666666,0.0,1.25,G,68.0,150.0,Illinois State,,1987-05-19,36.4,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,ervinla01w,0,8,0,56,16,4,9,13,0,1,0,2,5,17,8,2,0,0,0,0,7.0,2.0,0.0,1.625,0.125,0.0,0.25,0.625,47.05882352941176,0.0,0.0,0.5,1.125,F,76.0,171.0,Arkansas,,1985-03-24,38.55,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,gardike01w,0,33,23,596,180,54,89,143,39,25,24,38,57,159,58,89,54,39,10,0,18.060606060606062,5.454545454545454,1.181818181818182,4.333333333333333,0.7575757575757576,0.7272727272727273,1.1515151515151516,1.7272727272727273,36.477987421383645,25.64102564102564,60.67415730337079,1.6363636363636365,2.696969696969697,F,73.0,168.0,Virginia Tech,,1984-05-19,39.39,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,grudasa01w,0,26,25,810,350,66,99,165,35,23,41,68,86,323,151,86,48,0,0,2,31.15384615384616,13.461538461538462,1.3461538461538465,6.346153846153846,0.8846153846153846,1.5769230769230769,2.6153846153846154,3.3076923076923075,46.749226006191954,0.0,55.81395348837209,2.5384615384615383,3.807692307692308,F-C,76.0,185.0,,,1987-06-25,36.3,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,holtam01w,0,23,7,380,137,13,61,74,44,9,2,14,39,123,40,53,44,50,13,0,16.52173913043478,5.956521739130435,1.9130434782608696,3.217391304347826,0.391304347826087,0.0869565217391304,0.6086956521739131,1.6956521739130437,32.52032520325203,26.0,83.01886792452831,0.5652173913043478,2.652173913043478,F,72.0,168.0,Middle Tennessee State,,1985-06-07,38.34,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,jekaban01w,0,27,16,644,255,12,66,78,59,9,0,48,61,234,97,28,22,99,39,1,23.85185185185185,9.444444444444445,2.185185185185185,2.888888888888889,0.3333333333333333,0.0,1.7777777777777777,2.259259259259259,41.452991452991455,39.39393939393939,78.57142857142857,0.4444444444444444,2.4444444444444446,G,69.0,180.0,,,1983-08-12,40.16,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,jonesas01w,0,23,23,727,384,43,93,136,56,20,13,49,79,339,159,80,61,16,5,1,31.60869565217392,16.695652173913043,2.4347826086956523,5.913043478260869,0.8695652173913043,0.5652173913043478,2.130434782608696,3.4347826086956523,46.90265486725664,31.25,76.25,1.8695652173913044,4.043478260869565,F,74.0,196.0,Connecticut,,1980-08-01,43.19,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,philler01w,0,32,18,740,258,30,73,103,66,43,3,43,52,225,86,64,52,116,34,0,23.125,8.0625,2.0625,3.21875,1.34375,0.09375,1.34375,1.625,38.22222222222222,29.310344827586203,81.25,0.9375,2.28125,G,67.0,162.0,,,1985-05-19,38.4,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,turneba01w,0,7,0,144,28,4,11,15,14,5,0,4,12,39,8,10,8,25,4,0,20.571428571428573,4.0,2.0,2.142857142857143,0.7142857142857143,0.0,0.5714285714285714,1.7142857142857142,20.51282051282051,16.0,80.0,0.5714285714285714,1.5714285714285714,G-F,72.0,172.0,Connecticut,,1984-06-08,39.34,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,whaleli01w,0,34,34,1000,419,40,116,156,156,43,5,63,87,328,141,129,115,83,22,0,29.41176470588235,12.323529411764708,4.588235294117647,4.588235294117647,1.2647058823529411,0.1470588235294117,1.8529411764705883,2.5588235294117645,42.98780487804878,26.506024096385545,89.14728682170544,1.1764705882352942,3.411764705882353,G,68.0,150.0,Minnesota,,1982-05-09,41.42,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,whiteta01w,0,30,15,659,285,21,61,82,66,35,9,37,73,247,97,50,42,130,49,1,21.966666666666665,9.5,2.2,2.7333333333333334,1.1666666666666667,0.3,1.2333333333333334,2.433333333333333,39.27125506072874,37.69230769230769,84.0,0.7,2.033333333333333,G,67.0,154.0,Mississippi State,,1982-09-27,41.04,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
CON,10,whitmta01w,0,24,1,376,105,21,31,52,25,9,3,20,34,127,37,33,24,23,7,0,15.666666666666666,4.375,1.0416666666666667,2.1666666666666665,0.375,0.125,0.8333333333333334,1.4166666666666667,29.133858267716533,30.434782608695656,72.72727272727273,0.875,1.2916666666666667,F,74.0,190.0,Memphis,,1977-06-05,46.35,,thibami99w,0,16,18,0.8888888888888888,EA,6,label0,N,966,2381,517,692,202,639,358,826,1184,608,677,250,453,130,2651,953,2236,591,746,157,488,329,945,1274,525,684,248,549,125,2654,0,0.471,0.706,0.235,6975
DET,1,browned01w,0,32,7,619,188,36,52,88,72,24,5,68,77,168,60,80,67,4,1,0,19.34375,5.875,2.25,2.75,0.75,0.15625,2.125,2.40625,35.714285714285715,25.0,83.75,1.125,1.625,G-F,69.0,163.0,Texas,,1978-07-01,45.28,,liebena01w,0,14,18,0.7777777777777778,EA,5,label0,N,868,1980,519,699,76,273,341,644,985,503,701,260,530,88,2331,905,1967,480,652,136,372,331,640,971,513,672,284,543,148,2426,0,0.438,0.5,0.375,6425
DET,1,cantydo01w,0,28,27,784,257,31,39,70,82,49,5,51,64,203,83,131,91,5,0,0,28.0,9.178571428571429,2.9285714285714284,2.5,1.75,0.1785714285714285,1.821428571428572,2.2857142857142856,40.88669950738916,0.0,69.46564885496184,1.1071428571428572,1.3928571428571428,G-F,69.0,162.0,Alabama,,1977-03-02,46.61,,liebena01w,0,14,18,0.7777777777777778,EA,5,label0,N,868,1980,519,699,76,273,341,644,985,503,701,260,530,88,2331,905,1967,480,652,136,372,331,640,971,513,672,284,543,148,2426,0,0.438,0.5,0.375,6425
DET,1,deforan01w,0,27,10,433,145,9,38,47,47,27,4,33,34,126,51,32,25,56,18,0,16.037037037037038,5.37037037037037,1.7407407407407407,1.7407407407407407,1.0,0.1481481481481481,1.2222222222222223,1.2592592592592593,40.47619047619048,32.142857142857146,78.125,0.3333333333333333,1.4074074074074074,G,70.0,160.0,Nebraska,,1976-04-14,47.49,,liebena01w,0,14,18,0.7777777777777778,EA,5,label0,N,868,1980,519,699,76,273,341,644,985,503,701,260,530,88,2331,905,1967,480,652,136,372,331,640,971,513,672,284,543,148,2426,0,0.438,0.5,0.375,6425
DET,1,farriba01w,0,14,2,130,45,16,16,32,2,6,1,14,30,30,15,27,15,1,0,0,9.285714285714286,3.2142857142857144,0.1428571428571428,2.2857142857142856,0.4285714285714285,0.0714285714285714,1.0,2.142857142857143,50.0,0.0,55.55555555555556,1.1428571428571428,1.1428571428571428,C-F,75.0,200.0,Tulane,,1976-09-10,47.08,,liebena01w,0,14,18,0.7777777777777778,EA,5,label0,N,868,1980,519,699,76,273,341,644,985,503,701,260,530,88,2331,905,1967,480,652,136,372,331,640,971,513,672,284,543,148,2426,0,0.438,0.5,0.375,6425
DET,1,holmejo01w,0,29,0,271,91,17,28,45,14,11,4,16,36,70,33,30,21,11,4,0,9.344827586206897,3.1379310344827585,0.4827586206896552,1.5517241379310345,0.3793103448275862,0.1379310344827586,0.5517241379310345,1.2413793103448276,47.14285714285714,36.36363636363637,70.0,0.5862068965517241,0.9655172413793104,F,70.0,150.0,Purdue,,1969-03-31,54.53,,liebena01w,0,14,18,0.7777777777777778,EA,5,label0,N,868,1980,519,699,76,273,341,644,985,503,701,260,530,88,2331,905,1967,480,652,136,372,331,640,971,513,672,284,543,148,2426,0,0.438,0.5,0.375,6425
